Event	ID	Name			Wwise Object Path	Notes
	70222198	Play_Drawer_Close_Empty			\Default Work Unit\World\Intractibles\Drawer\Empty\Play_Drawer_Close_Empty	
	82250835	Play_Light_Switch_On			\Default Work Unit\World\Intractibles\Light Switch\Play_Light_Switch_On	
	105949735	Play_Fridge_Door_Open			\Default Work Unit\World\Intractibles\Fridge\Fridge Door\Play_Fridge_Door_Open	
	140088172	Play_Wash_Machine_Knob			\Default Work Unit\World\Intractibles\Wash\Play_Wash_Machine_Knob	
	304768047	Play_Trash_Lid_Close			\Default Work Unit\World\Intractibles\Trash\Lid\Play_Trash_Lid_Close	
	314077991	Play_Light_Switch_Off			\Default Work Unit\World\Intractibles\Light Switch\Play_Light_Switch_Off	
	422001050	Play_TV_Power_On			\Default Work Unit\World\Intractibles\TV\Power\Play_TV_Power_On	
	465373113	Play_Wash_Door_Open			\Default Work Unit\World\Intractibles\Wash\Door\Play_Wash_Door_Open	
	470009873	Play_Freezer_Door_Open			\Default Work Unit\World\Intractibles\Fridge\Freezer Door\Play_Freezer_Door_Open	
	612620834	Play_Fusebox_Door_Open			\Default Work Unit\World\Intractibles\Fusebox\Door\Play_Fusebox_Door_Open	
	657849088	Play_Bed_Enter			\Default Work Unit\World\Intractibles\Bed\Play_Bed_Enter	
	717201584	Play_TV_Power_Off			\Default Work Unit\World\Intractibles\TV\Power\Play_TV_Power_Off	
	717324499	Play_Sink_Handles			\Default Work Unit\World\Intractibles\SInk\Play_Sink_Handles	
	761936719	Play_Fusebox_Breaker_On			\Default Work Unit\World\Intractibles\Fusebox\Breaker\Play_Fusebox_Breaker_On	
	798871922	Stop_Standing_Light_Loop			\Default Work Unit\World\Intractibles\Standing Light\Stop_Standing_Light_Loop	
	969296927	Play_Wash_Door_Close			\Default Work Unit\World\Intractibles\Wash\Door\Play_Wash_Door_Close	
	1237346242	Play_Drawer_Open_Empty			\Default Work Unit\World\Intractibles\Drawer\Empty\Play_Drawer_Open_Empty	
	1323502295	Play_Player_Footsteps_Wood			\Default Work Unit\World\Player\Footsteps\Play_Player_Footsteps_Wood	
	1625998593	Play_Pills_Pickup			\Default Work Unit\World\Intractibles\Pickups\Play_Pills_Pickup	
	1660008929	Play_Door_Open			\Default Work Unit\World\Intractibles\Door\Play_Door_Open	
	1841648030	Play_Trash_Bag_Pickup			\Default Work Unit\World\Intractibles\Trash\Play_Trash_Bag_Pickup	
	1958703520	Play_Drawer_Open			\Default Work Unit\World\Intractibles\Drawer\Item\Play_Drawer_Open	
	2141857383	Play_Cabinet_Small_Close			\Default Work Unit\World\Intractibles\Cabinet\Cabinet Small\Play_Cabinet_Small_Close	
	2210075393	Play_Ductape_Pickup			\Default Work Unit\World\Intractibles\Pickups\Play_Ductape_Pickup	
	2225339950	Play_Shower_Door_Open			\Default Work Unit\World\Intractibles\Shower\Door\Play_Shower_Door_Open	
	2292458263	Play_Door_Close			\Default Work Unit\World\Intractibles\Door\Play_Door_Close	
	2315829540	Play_Drawer_Close			\Default Work Unit\World\Intractibles\Drawer\Item\Play_Drawer_Close	
	2320097534	Play_Toilet_Lid_Open			\Default Work Unit\World\Intractibles\Toilet\Lid\Play_Toilet_Lid_Open	
	2332875111	Play_Freezer_Door_Close			\Default Work Unit\World\Intractibles\Fridge\Freezer Door\Play_Freezer_Door_Close	
	2352193513	Play_Trash_Lid_Open			\Default Work Unit\World\Intractibles\Trash\Lid\Play_Trash_Lid_Open	
	2531064299	Play_Cabinet_Large_Close			\Default Work Unit\World\Intractibles\Cabinet\Cabinet Large\Play_Cabinet_Large_Close	
	2531764854	Play_Fusebox_Door_Close			\Default Work Unit\World\Intractibles\Fusebox\Door\Play_Fusebox_Door_Close	
	2575131963	Play_Door_Handle			\Default Work Unit\World\Intractibles\Door\Play_Door_Handle	
	2637930989	Play_Fridge_Door_Close			\Default Work Unit\World\Intractibles\Fridge\Fridge Door\Play_Fridge_Door_Close	
	2746477793	Play_Shower_On_Loop			\Default Work Unit\World\Intractibles\Shower\Play_Shower_On_Loop	
	2754573889	Play_TV_Loop			\Default Work Unit\World\Intractibles\TV\Play_TV_Loop	
	2776939461	Play_Fridge_Open_Loop			\Default Work Unit\World\Intractibles\Fridge\Play_Fridge_Open_Loop	
	2826556030	Play_Oven_Door_Open			\Default Work Unit\World\Intractibles\Oven\Play_Oven_Door_Open	
	3078951190	Play_Phone_Message			\Default Work Unit\World\Intractibles\Phone\Play_Phone_Message	
	3094035634	Play_Toilet_Flush			\Default Work Unit\World\Intractibles\Toilet\Play_Toilet_Flush	
	3111854812	Play_Standing_Light_Loop			\Default Work Unit\World\Intractibles\Standing Light\Play_Standing_Light_Loop	
	3287628333	Play_Cabinet_Large_Open			\Default Work Unit\World\Intractibles\Cabinet\Cabinet Large\Play_Cabinet_Large_Open	
	3292911894	Play_Cabinet_Utility_Open			\Default Work Unit\World\Intractibles\Cabinet\Cabinet Utility\Play_Cabinet_Utility_Open	
	3308998819	Play_Fusebox_Breaker_Off			\Default Work Unit\World\Intractibles\Fusebox\Breaker\Play_Fusebox_Breaker_Off	
	3471928368	Play_Flashlight_On			\Default Work Unit\World\Intractibles\Pickups\Play_Flashlight_On	
	3621687239	Play_Fusebox_Button			\Default Work Unit\World\Intractibles\Fusebox\Play_Fusebox_Button	
	3721638250	Play_Sink_On_Loop			\Default Work Unit\World\Intractibles\SInk\Play_Sink_On_Loop	
	3741941098	Play_Bed_Exit			\Default Work Unit\World\Intractibles\Bed\Play_Bed_Exit	
	3807435137	Play_Shower_Handle			\Default Work Unit\World\Intractibles\Shower\Play_Shower_Handle	
	3860455926	Play_Pickup			\Default Work Unit\World\Intractibles\Play_Pickup	
	3866338882	Play_Cabinet_Utility_Close			\Default Work Unit\World\Intractibles\Cabinet\Cabinet Utility\Play_Cabinet_Utility_Close	
	3954534161	Play_Cabinet_Small_Open			\Default Work Unit\World\Intractibles\Cabinet\Cabinet Small\Play_Cabinet_Small_Open	
	4031726782	Play_Hammer_Hit			\Default Work Unit\World\Intractibles\Pickups\Play_Hammer_Hit	
	4101144041	Play_Bottle_Pickup			\Default Work Unit\World\Intractibles\Pickups\Play_Bottle_Pickup	
	4125304698	Play_Toilet_Lid_Close			\Default Work Unit\World\Intractibles\Toilet\Lid\Play_Toilet_Lid_Close	
	4135004417	Play_Window_Open			\Default Work Unit\World\Intractibles\Window\Play_Window_Open	
	4217132026	Play_Oven_Door_Close			\Default Work Unit\World\Intractibles\Oven\Play_Oven_Door_Close	
	4244658871	Play_Window_Close			\Default Work Unit\World\Intractibles\Window\Play_Window_Close	
	4252663551	Play_Oven_Beep			\Default Work Unit\World\Intractibles\Oven\Play_Oven_Beep	
	4281644042	Play_Shower_Door_Close			\Default Work Unit\World\Intractibles\Shower\Door\Play_Shower_Door_Close	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	560262334	Pull switch(2)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Pull switch(2)_941B9F2F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Light Switch\Light_Switch_Off\Pull switch(2)		40384
	566364833	Player_Footstep_Wood_07	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Player_Footstep_Wood_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Footsteps\Player_Footsteps_Wood\Player_Footstep_Wood_07		44260
	573562435	DeskDrawer 6028_52_1	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DeskDrawer 6028_52_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Drawer\Empty\Drawer_Open_Empty\DeskDrawer 6028_52_1		559200
	583694688	DoorRefrigerator 6048_51_1	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DoorRefrigerator 6048_51_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fridge\Freezer Door\Freezer_Door_Open\DoorRefrigerator 6048_51_1		41056
	589509217	01 Wood Door #1_ Open And Close With Metal Latch Knob	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\01 Wood Door #1_ Open And Close With Metal Latch Knob_9FA89D84.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Door\Door_Close\01 Wood Door #1_ Open And Close With Metal Latch Knob		593464
	590605312	Button 01	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Button 01_C38AF819.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fusebox\Fusebox_Button\Button 01		18740
	610617018	Shower inside	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Shower inside_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Shower\Shower_On_Loop\Shower inside		1237946
	620573470	hammer v1(5)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\hammer v1(5)_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Hammer\Hammer_Hit\hammer v1(5)		78240
	657053874	Player_Footstep_Wood_02	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Player_Footstep_Wood_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Footsteps\Player_Footsteps_Wood\Player_Footstep_Wood_02		23268
	661571054	Trash can lid; openclose(3)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Trash can lid; openclose(3)_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Trash\Lid\Trash_Lid_Close\Trash can lid; openclose(3)		103180
	685505574	Empty Beer Bottles Clinking, Clanking	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Empty Beer Bottles Clinking, Clanking_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Bottle\Bottle_Pickup\Empty Beer Bottles Clinking, Clanking		19230
	703608910	DoorRefrigerator 6048_49_2	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DoorRefrigerator 6048_49_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fridge\Freezer Door\Freezer_Door_Close\DoorRefrigerator 6048_49_2		96352
	723430980	Tap Water, Rapid	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Tap Water, Rapid_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Sink\Sink_On_Loop\Tap Water, Rapid		5196840
	723691887	DoorRefrigerator 6048_50_1	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DoorRefrigerator 6048_50_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fridge\Freezer Door\Freezer_Door_Close\DoorRefrigerator 6048_50_1		51296
	732695407	shower-door-open-close01_flac(2)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\shower-door-open-close01.flac(2)_537FEE7B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Shower\Door\Shower_Door_Close\shower-door-open-close01_flac(2)		443616
	741383288	05 Wood Door #5_ Open With Squeak And Close With Bounce	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\05 Wood Door #5_ Open With Squeak And Close With Bounce_5732C372.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Door\Door_Open\05 Wood Door #5_ Open With Squeak And Close With Bounce		419004
	757925668	Toilet Flush with Lid Drop	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Toilet Flush with Lid Drop_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Toilet\Toilet_Flush\Toilet Flush with Lid Drop		1114168
	759443125	DeskDrawer 6028_52_2	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DeskDrawer 6028_52_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Drawer\Empty\Drawer_Open_Empty\DeskDrawer 6028_52_2		530528
	761752087	WINDOW OPENING(3)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\WINDOW OPENING(3)_0E1BFFAE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Window\Window_Close\WINDOW OPENING(3)		114616
	763023878	Toilet Lid Close	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Toilet Lid Close_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Toilet\Lid\Toilet_Lid_Close\Toilet Lid Close		90408
	768322248	DeskDrawer 6028_53_1	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DeskDrawer 6028_53_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Drawer\Item\Drawer_Open\DeskDrawer 6028_53_1		208992
	768921192	hammer v1(4)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\hammer v1(4)_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Hammer\Hammer_Hit\hammer v1(4)		80936
	785178161	Metal Lid Close	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Metal Lid Close_FD2A8DDB.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fusebox\Door\Fusebox_Door_Close\Metal Lid Close		35524
	801122856	voicemail-194	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\voicemail-194_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Phone\Phone_Message\voicemail-194		2076676
	819368908	DoorCabinet 6018_09_4	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DoorCabinet 6018_09_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Cabinet\Cabinet_Small\Cabinet_Small_Open\DoorCabinet 6018_09_4		215136
	833179533	Player_Footstep_Wood_01	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Player_Footstep_Wood_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Footsteps\Player_Footsteps_Wood\Player_Footstep_Wood_01		34292
	840610040	Door,Handle,Old,Apt,Mvs,Slow	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Door,Handle,Old,Apt,Mvs,Slow_A7284473.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Door\Handle\Door_Handle\Door,Handle,Old,Apt,Mvs,Slow		72600
	842564892	DeskDrawer 6028_53_4	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DeskDrawer 6028_53_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Drawer\Empty\Drawer_Close_Empty\DeskDrawer 6028_53_4		553056
	843634942	02 Wood Door #2_ Open And Close With Metal Latch Knob, Slight Rattle	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\02 Wood Door #2_ Open And Close With Metal Latch Knob, Slight Rattle_F54DF688.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Door\Door_Close\02 Wood Door #2_ Open And Close With Metal Latch Knob, Slight Rattle		589316
	849882323	foley_sports_bag_grab_pickup_catch_04	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\foley_sports_bag_grab_pickup_catch_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Pickup\foley_sports_bag_grab_pickup_catch_04		60900
	853215338	DoorRefrigerator 6048_50_2	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DoorRefrigerator 6048_50_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fridge\Freezer Door\Freezer_Door_Close\DoorRefrigerator 6048_50_2		100448
	855674886	DeskDrawer 6028_52_3	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\DeskDrawer 6028_52_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Drawer\Empty\Drawer_Close_Empty\DeskDrawer 6028_52_3		567392
	870598308	Metal lid closed and opened	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Metal lid closed and opened_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Toilet\Lid\Toilet_Lid_Open\Metal lid closed and opened		182392
	876215196	62 Refrigerator Compressor Motor Turn On Steady And Off	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\62 Refrigerator Compressor Motor Turn On Steady And Off_F775C0C9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fridge\Fridge_Open_Loop\62 Refrigerator Compressor Motor Turn On Steady And Off		1424880
	889354461	brown paper bag crumple and toss in trash +body toss in trash end	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\brown paper bag crumple and toss in trash +body toss in trash end_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Trash\Trash_Bag_Pickup\brown paper bag crumple and toss in trash +body toss in trash end		44048
	893809297	BATHROOM FAUCET	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\BATHROOM FAUCET_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Sink\Handles\Sink_Handles\BATHROOM FAUCET		91332
	901250480	25-39 Microwave 1; Door Open _ Close Three Times_ Close Perspective_ Kitchen, Oven_	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\25-39 Microwave 1; Door Open _ Close Three Times. Close Perspective. Kitchen, Oven._3D412F2F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Oven\Oven Door\Oven_Door_Close\25-39 Microwave 1; Door Open _ Close Three Times_ Close Perspective_ Kitchen, Oven_		258936
	906693199	TelevisionStatic_BW_50827	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\TelevisionStatic_BW.50827_18F89CD3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\TV\TV_Loop\TelevisionStatic_BW_50827		2720384
	914824857	25-66 Washing Machine Knobs; Knobs Being Dialed To A Specific Setting_ Close Perspective_	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\25-66 Washing Machine Knobs; Knobs Being Dialed To A Specific Setting. Close Perspective._985188A7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Wash Machine\Wash_Machine_Knob\25-66 Washing Machine Knobs; Knobs Being Dialed To A Specific Setting_ Close Perspective_		147276
	924890128	Player_Footstep_Wood_05	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Player_Footstep_Wood_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Footsteps\Player_Footsteps_Wood\Player_Footstep_Wood_05		34016
	926442810	Trash can lid; openclose	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Trash can lid; openclose_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Trash\Lid\Trash_Lid_Open\Trash can lid; openclose		364012
	927809522	Pills	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Pills_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Pills\Pills_Pickup\Pills		173152
	952922977	26-38 Switches_ Breaker On _ Off 1; Older Breaker Style Switch Being Turned On And Then Off Again; Medium Perspective_	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\26-38 Switches_ Breaker On _ Off 1; Older Breaker Style Switch Being Turned On And Then Off Again; Medium Perspective._F82BC722.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Fusebox\Breaker\Fusebox_Breaker_Off\26-38 Switches_ Breaker On _ Off 1; Older Breaker Style Switch Being Turned On And Then Off Again; Medium Perspective_		168444
	958533742	04 Wood Door #4_ Open And Close With Squeak	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\04 Wood Door #4_ Open And Close With Squeak_D0E3C5CD.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Door\Door_Open\04 Wood Door #4_ Open And Close With Squeak		408768
	959443216	Bedsheets Ruffle zip (16-44_1)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Bedsheets Ruffle zip (16-44.1)_38B24D62.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Bed\Bed_Exit\Bedsheets Ruffle zip (16-44_1)		190888
	965341472	TV Old On Off 01	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\TV Old On Off 01_35DB330A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\TV\Power\TV_Power_Off\TV Old On Off 01		114202
	989522928	Fluorescent Lightbulb Hum_aif	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Fluorescent Lightbulb Hum.aif_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Standing Light\Standing_Light_Loop\Fluorescent Lightbulb Hum_aif		6002896
	994100445	Duct Tape 1	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Duct Tape 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Ductape\Ductape_Pickup\Duct Tape 1		80232
	1044731422	FlashLight OFF(2)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\FlashLight OFF(2)_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Flashlight\Flashlight_On\FlashLight OFF(2)		4792
	1044853674	Player_Footstep_Wood_06	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Player_Footstep_Wood_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Footsteps\Player_Footsteps_Wood\Player_Footstep_Wood_06		36910
	1051452924	Pills(3)	Y:\Documents\GitHub\1-Bit-GameJam-3D-Project\1-Bit-GameJam-3D-Project_WwiseProject\.cache\Mac\SFX\Pills(3)_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Intractables\Pickups\Pills\Pills_Pickup\Pills(3)		133596

